朝代,剂型,内服、外用,编号,方名,方源,组成　,防风量,功用,配伍功效,主治,制剂,用法,防风炮制,是否有量,药味数,病症（证）,方论,备注
明,汤,内,16819.0,黄连救苦汤,《外科正宗》卷二,黄连  升麻  葛根  柴胡  赤芍  川芎  当归尾  连翘  桔梗  黄芩  羌活  防风  金银花  甘草节各3g,3g,清热解毒，活血消肿,透疹　散结,脑疽、发鬓、发颐及天行时毒初起，憎寒壮热，头面耳项俱肿者。,用水500ml，煎至400ml，去滓，临服加入米酒200ml。,分二次温服，食后服,,y,14.0,,,
宋,煮散,内,19349.0,蒺藜散,《太平圣惠方》卷六十九,白蒺藜22．5g(微炒，去刺)  羚羊角屑22．5g  黄芩15g  细辛  人参  苦参  蛇床子  秦艽  防风  麻黄(去根、节)  当归(微炒)  炙甘草各15g  莽草22．5g(微炙)  枳壳15g(麸炒微黄，去瓤),15g,祛风清热，除湿止痒,止痒透疹,妇人风瘙痒，皮肤中如虫行，及生瘾疹，搔之作疮，面肿心烦。,上为散。每次9g，用水200ml，煎至120m1，去滓。,温服，不拘时候,,y,14.0,,,
现代,丸,内,19681.0,?（病字头下面倍没单人旁）癗丸 ,(《赵炳南临床经验集》) 又名瘩痔片(原书),防风9g  大黄9g  元明粉9g  荆芥穗12g  麻黄3g  赤芍15g  焦栀子15g  连翘30g  粉草15g  苦桔梗9g  黄芩15g  白术12g  苦参15g  苍耳子15g,9g,清热除湿，散风止痒，涤清肠胃。,止痒,急性荨麻疹(瘩瘤)??（病字头下面倍没单人旁），皮肤搔痒症等,共为细末，水泛为丸(或制片)。,每次3～9g，一日二次，温开水送服。,,y,14.0,,,
明,汤,内,14331.0,神授卫生汤,《外科正宗》卷一,羌活2．4g  防风  白芷  穿山甲(土炒，研)  沉香  红花  连翘  石决明(煅)各1．8g  银花  皂角刺  归尾  甘草节  花粉各3g  乳香1．5g  大黄(酒拌炒)6g(脉虚便利者不用),1.8g,疏风清热，解毒消肿,透疹　散结,痈疽发背，脑疽对口，丹瘤瘰疬，恶毒疔疮，湿痰流注，及一切疮症已成半成者。,用水400m1，煎至320ml，去滓。,病在上部，先服药，随后饮酒适量；病在下部，先饮酒适量，随后服药，以行药势。,,y,15.0,,,
明,散,外,15187.0,铁箍散,《医学入门》卷八,乳香  没药  大黄  黄柏  黄连  南星  半夏  防风  羌活  皂刺  马钱子  瓜蒌根阿胶  甘草节  草乌各等分,等分,清热解毒，散结消肿,透疹　散结,痈疽肿痛，赤晕散漫，及诸般疮疖。,上为末，醋调成膏，砂锅内火熬黑色。,敷患处，寒者热用，热者寒用。,,n,15.0,,,
明,汤,内,15542.0,消风败毒散,《万病回春》卷八,归尾  川芎  赤芍  生地黄  升麻　干葛  黄芩各3g  黄连  黄柏  连翘  防风各2．5g  羌活  金银花  甘草各1．5g  蝉蜕2个,2.5g,疏风祛湿，凉血解毒。,透疹　散结,风湿热毒外侵，致生杨梅天泡，初起者。,水煎，去滓,热服,,y,15.0,,,
近代,膏,外,16476.0,菊叶膏,《千金珍秘方选》,血余  马钱子  银花各60g  红花15g  生大黄90g  当归30g  羌活15g  防风15g  黄柏  黄芩各30g  独活120g  甘草90g  赤芍药60g  皂荚针90g  鲜菊叶120g,15g,清热解毒，消肿排脓,透疹　散结,疔疮热毒,用香油2．5kg，将上药浸三日，煎枯滤清，黄丹收膏，再加五灵脂末9g，滴乳香末9g，搅匀。,敷患处,,y,15.0,,,
明,汤,内,16845.0,黄耆托里散,《疡科选粹》卷四,黄芪  甘草  当归身  升麻  葛根  漏芦  连翘  防风  瓜蒌仁  黍粘子  皂角刺  白芷  川芎  肉桂  炒柏各3g,3g,益气补血，解毒排脓。,透疹　散结,乳岩溃烂,用水250ml，入酒250ml煎，取250ml，去滓。,温服,,y,15.0,,,
宋,散,内,16933.0,排脓内补散,《医心方》卷十五引《集验方》,防风  远志各15g  当归60g  黄芪  白芷  甘草  桔梗  通草各15g  厚朴30g  人参  桂心  附子各15g  赤小豆50g(熬)  川芎45g  茯苓15g,15g,补气温里，排脓生肌,透疹　散结,痈疮，脓血不止，患处空虚疼痛。,上为末,每次3g，未食前用温酒送服。一日四次，日三夜一。,,y,15.0,,,
明,汤,内,17664.0,清热消风散,《外科正宗》卷一,防风  川芎  当归  黄芩  白芍  天花粉  金银花  甘草各1.5g  连翘  红花  柴胡 苍术  陈皮  黄芪  皂角刺各3g,1.5g,清热祛风，活血消肿。,透疹　散结,痈疽诸毒，疮肿已成未成之间，外不恶寒，内无便秘，红赤高肿，有头锨痛。,用水400ml，煎至320ml，去滓。,食远温服。,,y,15.0,,,
明,丸,内,17717.0,清肌燥湿解毒汤 ,《疮疡经验全书》卷三,苍术  白术  防风  芥穗  胡麻子 白蒺藜  苦参减半  当归  白芍  羌活  薄荷  白芷  川芎  石菖蒲  甘草各等分,wbz,清肌祛风，燥湿解毒。,透疹　散结,紫疥疮。五脏六腑积毒，其气蒸于皮毛，而发紫疥，或疼或痒，遍生不拘何处，项中黑陷，久则呕逆，神思恍惚。,上为末，水和为丸。,每次6g，百沸汤送下。,,n,15.0,,,
明,煮散,内,12363.0,茯苓汤,《古今医鉴》卷十五,薏苡仁  皂角刺  木瓜  白芷  当归 尾  生地黄  川牛膝  白芍药  黄柏  防风各30g  大皂荚  花椒  红花各15g  甘草节  羌活各21g  金银花60g,30g ,清热解毒，活血排脓。,透疹　散结,远年久日一切杨梅天泡疮毒，甚至腐烂肌肉，流脓出汁，臭不可闻，痛不可忍。,上锉作十剂。每次一剂，和土茯苓120g同煎。去滓。,空心服。,,y,16.0,,,
明,丸,内,13186.0,保安万灵丹 ,《外科正宗》卷一,苍术250g  全蝎  石斛  明天麻 当归  甘草(炙)  川芎  羌活  荆芥  防风  麻黄  北细辛  川乌(汤泡，去皮)  草乌(汤泡，去皮、尖)  何首乌各30g  明雄黄18g,30g,祛风解毒，消肿止痛。,透疹；止痉,痈疽，疔毒，对口，发颐，湿痰流注，附骨阴疽，鹤膝风；左瘫右痪，口眼喁斜，半身不遂，气血凝滞，遍身走痛，步履艰辛，偏坠疝气，偏正气痛；破伤风，牙关紧闭。,上为细末，炼蜜为丸，如弹子大。每药30g作4丸，30g作6丸，30g作9丸，三等做下，以备年岁老壮，病势缓急取用。另用朱砂18g研细为衣，瓷罐收贮。,如恶疮初起，或痈疽已成10天前后，但未出脓者，俱宜服之。用连须大葱白9根煎汤200ml，将药1丸乘热化服，被盖出汗。如服后汗迟，再用葱白汤催之，后必汗如淋洗，渐渐退下覆盖衣物，其汗自收自敛。但病未成者，随即消去。已成者，随即高肿溃脓。如诸疾无表症相兼，不必发散者，只用热酒化服。药后避风，当食稀粥。,,y,16.0,,,
明,汤,内,13648.0,活血化坚汤,《外科正宗》卷二,防风  赤芍  归尾  天花粉  金银花  贝母  川芎  皂角刺  桔梗各3g  僵蚕  厚朴 五灵脂  陈皮  甘草  乳香  白芷各1．5g,3g ,活血解毒，化痰软坚。,透疹　散结,瘰疬、瘿瘤、痰核初起未溃脓者,用水400m1，煎取320m1。,临服加酒适量，食后服。,,y,16.0,,,
清,汤,内,14491.0,结核消解散,《证治宝鉴》卷九,南星(姜制)  半夏(姜制)  枳实  桔梗  柴胡  连翘  黄连  赤芍  防风  独活  禹白附  苏子  莪术  蔓荆子  木通  甘草,wbz,疏肝散结，化痰消核,透疹　散结,瘰病,加生姜、灯心，水煎，去滓。,温眼,,n,16.0,,,
清,汤,内,14995.0,换肌消毒散,《诚书》卷十五,土茯苓(即萆薢)？  当归  白芷  甘草 皂角刺  薏苡仁  白鲜皮  木瓜(忌铁)  金银花  木通  连翘  防风  黄柏  川芎  生地  芍药各等分,等分,清热祛湿，活血解毒。,透疹　散结,恶毒疔肿，杨梅疮,水煎，去滓,温服,,n,16.0,,,
清,丸,内,16146.0,通圣丸,《外科传薪集》,防风  桔梗  麻黄(去节)  甘草各30g  当归  川芎(jiu炒)  滑石各30g  白芍(jiu炒)  煅石膏  白术(土炒)  芒硝(jiu浸，焙)  连翘  黄芩(jiu炒)  黑栀  薄荷  荆芥各7．5g,30g,祛风清热，活血解毒,透疹；,一切阳毒，小儿秃疮。,上为细末，水泛为丸，如绿豆大。,每次6～9g，温开水送服。,,y,16.0,,,
明,汤,内,16447.0,萆薛汤,《外科正宗》卷三,川萆薢6g  苦参  防风  何首乌各15g  威灵仙  当归  白芷  苍术  胡麻  石菖蒲  黄柏各1.8g  羌活  花椒各1．2g  龟版4.5g　红花1g  甘草1．5g,15g,祛湿解毒,透疹　散结,杨梅疮结毒，筋骨疼痛，头胀欲破，及已溃腐烂。,用水400m1，煎至320ml，去滓。,临服入酒适量，病在上，食后服，病在下，空腹服。   ,,y,16.0,,,
明,汤,内,19631.0,解毒天浆散,《外科正宗》卷三,天花粉6g  防风  防己  皂荚针　白鲜皮  连翘  川芎  木瓜  米仁各3g  甘草1．5g  当归  金银花  蝉蜕  海风藤各3g  土茯苓60g  牛膝(下部加3g),3g,祛风解毒,透疹　散结,杨梅疮，不问新久，遍身溃烂，及筋骨作痛者。,用水500ml，煎至400ml，去滓。,临服入酒150ml，量病上下服之。,,y,16.0,,,
宋,汤,内,12165.0,荆防败毒散,《疮疡经验全书》卷三,穿山甲  甘草  红花  羌活  当归　银花  天花粉各3g  赤芍  荆芥  防风  生地　木通  枳壳  川芎  乌药  槐米末各6g  牛胶15g,6g,疏表解毒，活血消肿。,透疹；,便毒。初起之时，寒热交作，两腿牵绊肿起，不能屈伸。,水煎，去滓,内服,,y,17.0,,,
清,汤,内,12166.0,荆防败毒散,《杂病源流犀烛》卷二十三,荆芥  粉草  连翘  川芎  羌活  独活  五加皮各2．1g  角刺  穿山甲(炒)  归尾　防风  苍术  酒防己  地骨皮各3g  白鲜皮  金银花各3．9g  土茯苓30g,3g,疏表散邪，消肿化毒。,透疹；,耳后忽然肿痛，兼发寒热表证及杨梅疮初发者。,用水加酒煎，去滓。,食后服,,y,17.0,,,
明,汤,内,12772.0,星半消核汤,《疡科选粹》卷三,半夏  牛胆星  天花粉  桔梗  白芷 金银花  昆布  海藻  夏枯草  瓜蒌仁  陈皮　甘草  防风  川芎  当归  羌活  海粉  贝母,wbz,清热化痰，软坚散结。,透疹　散结,大人、小儿颈内痰核疬疮。,用水400m1，加生姜3片，煎至320m1，去滓。,分二次温服,,n,18.0,,,
宋,散,内,13270.0,追风散,《太平惠民和剂局方》卷一宝庆新增方,川乌(炮，去皮、脐、尖)  防风  川芎  白僵蚕(去丝、嘴，微炒)  荆芥  石膏(煅，研)　甘草(炙)各30g  禹白附(炮)  羌活  全蝎(去尾针，微炒)  白芷  天南星(炮)  天麻  地龙(去土，炙)各15g  乳香(研)  草乌(炮，去皮、尖)  没药(细研)  雄黄(细研)各7．5g,30g,祛风邪，清头目，利咽膈，化痰涎,祛风解表；止痒；透疹；止痉,新久偏正头痛，头晕目眩，心悸烦热，百节疫疼，鼻塞声重，项背拘急；或皮肤瘙痒，面上游风，状若虫行。,上为细末。每次1．5g，入好茶少许同调。,食后及临睡前服,,y,18.0,,,
明,丸,内,14305.0,神效追风丸,《解围元薮》卷三,当归  麻黄  羌活  白术各15g  荆芥75g  白芍  黄芩  僵蚕  川芎各30g  人参9g  蒺藜  胡麻  防风各60g  没药  乳香各7．5g　麝香1．2g  苦参皮180g  大枫子肉120g,60g,补气养血，祛风燥湿。,透疹；,癞麻疙瘩,上为末，以黄米粉和酒糊为丸，如梧桐子大。,每次50～70丸，早、晚用温酒送服。,,y,18.0,,,
宋,膏,外,19357.0,蒴藋膏,《太平圣惠方》卷二十四,蒴藋根60g  白蒺藜  附子(去皮、脐)  独活  犀角屑各30g  蔷薇根60g  白芷  防风  苦参  川升麻  漏芦  汉防己  花椒  木香　蛇衔草  茺蔚  枳壳  莽草各30g,30g,祛风胜湿，清热止痒,止痒,风瘙瘾疹，皮肤中苦痒，搔之血出。,上并生用，细锉。以头醋浸腌一宿，明旦用铜锅盛，于慢火上用腊月炼成猪脂1．25kg与药同煎，令白芷赤色膏成，滤去滓，盛于瓷盒中。,每取少许，涂摩所患处。累用即愈。,,y,18.0,,,
清,汤,内,20088.0,增损双解散,《寒温条辨》卷四又名增损双解汤(《古今名方》,白僵蚕(jiu炒)9g  全蝉蜕12枚  广姜黄2．1g  防风3g  薄荷叶3g  荆芥穗  当归各3g  白芍3g  黄连3g  连翘(去心)3g  栀子3g　黄芩6g  桔梗6g  石膏18g  滑石9g  甘草3g　大黄(jiu浸)6g  芒硝6g,3g,清热解毒，散结导滞，表里双解。,止痉；祛风解表；止痒,湿毒流注，上行则颈痛，目眩耳聋；下流则腰痛足肿；注于皮肤，则发斑疹疮疡；壅于肠胃，则毒利脓血；伤于阳明，则腮脸肿痛；结于太阴，则腹满呕吐；结于少阳，则喉痹咽痛；结于厥阴，则舌卷囊缩。,水煎，去滓。,冲芒消，入蜜3匙，黄酒25m1，和匀冷服。,,y,18.0,,,
近代,膏,外,11857.0,春和膏,《千金珍秘方选》,白芷  当归  木香  川附子  穿山甲  木通  防风  荆芥  马钱子  白芥子  僵蚕  青皮  核桃各60g  川草乌各30g  生半夏90g  生大黄90g  南星90g  青葱120g  蒲公英90g,60g,温阳解毒，化痰散结,透疹；,阴寒痰毒，乳疖,上切碎，用麻油6kg浸三日，煎枯去滓，黄丹收膏，熔入松香15g，候冷，再力口丁香120g，肉桂60g，琥珀30g，麝香9g，为末，和匀收贮。用时摊于布或纸上。,贴患处,,y,19.0,,,
清,汤,内,14456.0,除湿木瓜汤,《古今图书集成·医部全录》卷一九五,苍术  白茯苓  白术  甘草  木瓜  茴桂？  泽泻  薏苡仁  柴胡  青皮  蝉蜕  当归  白芍  生地黄  乌药  牛膝  黄柏  知母  防风,wbz,祛风除湿，养血滋阴。,透疹　散结,跟疽,水煎，去滓,温服,,n,19.0,,,
明,丸,内,18469.0,紫云风丸,《医学入门》卷八,何首乌120g  五加皮  僵蚕  苦参　当归各60g  全蝎45g  牛蒡子  羌活  独活　白芷  细辛  生地  汉防己  黄连  芍药  蝉蜕　防风  荆芥  苍术各30g,30g,养血活血，祛湿杀虫。,止痒,血分受湿，遍身发紫血疱，痛痒有虫。,上为末，炼蜜或酒湖为丸，如梧桐子大。,每次70丸，温酒或米饮送服。,,y,19.0,,,
明,煮散,内,19196.0,登瀛散,《杏苑生春》卷八,土茯苓lkg  防风  荆芥  五加皮　白鲜皮  木瓜各45g  当归(酒洗)  川芎  白芍　牛膝  生地黄(酒洗)  白茯苓  杜仲(炒)  白芷　地骨皮  青藤  槐花  黄连各30g  威灵仙45g,45g,疏风化湿，滋阴解毒。,透疹；,梅疮，筋骨疼痛,上哎咀。分为10剂，每剂用水300ml，酒200ml，煎至200ml，初1帖，用芒消、大黄各6g，临熟一下离火。,疮在上食后服，在下食前服。渣再煎，余不用消黄，每日1帖，将逐日药渣晒干，积三、四次者，用锅煎熬，候温洗浴。初服5帖之内，疮势觉盛，乃毒气攻外，勿惧。轻者至10帖，重者倍之。,,y,19.0,,,
金,汤,内,16815.0,黄连消毒散,《东垣试效方》卷三,黄连3g  黄芩1．5g  黄柏1．5g  生地黄1．2g  知母1．2g(以上酒洗)  羌活3g  独活1．2g  防风1．2g  藁本1．5g  当归尾1．2g  当归身1. 5g  桔梗1g  黄芪o．6g  人参1g  甘草1g连翘1．2g  苏木0．6g  防己1．5g  泽泻0．6g  陈皮0．6g,1.2g,清热祛风，活血消痈。,透疹　散结,痈疽焮痛，或不痛而麻木,上药锉。用水750m1，煎至380ml，去滓。,分二次食后温服。,,y,20.0,,,
宋,膏,外,20197.0,踯躅摩风膏,《太平圣惠方》卷二十五,踯躅花  羌活  防风  川芎  杏仁(汤浸，去皮)  细辛  当归各30g  白蔹  白及　白芷  丹参  苦参  玄参  桂心  附子(去皮、脐) 川乌头(去皮、脐)  皂荚(去黑皮)  花椒(去目)  莽草  川大黄各15g,30g,祛风除湿，通络止痛,胜湿止痛；止痒透疹,风湿外侵，肢节多痛，肌肉顽痹，或遍体疮癣，或隐疹风瘙。,上细锉，以米醋600m1，拌令匀，三宿后，慢火炒令干，用腊月猪脂1kg，以慢火同煎一日，侯药味出尽，以新布绞去滓，更以绵滤过，再入锅中煎，以柳木篦不住手搅成膏，候凝，收于瓷盒中。,每取1弹子大摩于痛上。,,y,20.0,,,
明,汤,内,15535.0,消风化痰汤,《万病回春》卷五,南星  半夏  赤芍  连翘  天麻  青藤  僵蚕(洗去丝)  苍耳子  金银花  天冬  桔梗各七分  白芷  防风  羌活  皂荚各1．5g  全蝎(去毒)  陈皮各1．2g  禹白附  淮木通各3g　甘草0．6g,1.5g,祛风化痰，散结消核,透疹　散结,风热郁结，痰注不散，致生结核，或生项侧，或在颈，或在臂，或在身，肿痛者,上锉一剂。加生姜5片，水煎，去滓。,食后服,,y,21.0,,,
清,丸,内,13672.0,济字丸,《疯门全书》,羌活  独活  防风  荆芥  豨莶草  灵仙  桑寄生各6g  白芷  僵蚕各4．5g  细辛3g　首乌30g  龟版15g  枸杞  当归各15g  川芎　白芍  玄参  丹皮各6g  乌药15g  槟榔  银花　牛蒡子各6g,6g,养血祛风，清解余毒,透疹；胜湿止痛,麻风病已愈，只皮肤不能复原光润，或骨节间痠疼。,上为末，米糊为丸，如梧桐子大,每次6g，茶水送服，一日三次,,y,22.0,,,
明,汤,内,15840.0,益气内消散,《万病回春》卷八又名抑气内消散(《寿世保元》卷九,当归  川芎  白芍(jiu炒)  白术  青皮  陈皮  姜半夏  桔梗  羌活  白芷  独活  厚朴(jiang汁炒)各25g  防风  黄芩  乌药  香附  槟榔各30g  苏叶45g  沉香6g  木香  人参  粉草各15g,30g,行气活血，散结消核,透疹　散结,瘰疬并诸瘤结核,上锉。水煎，去滓。,温服。服十余剂即消,,y,22.0,,,
现代,丸,内,19057.0,普济回春丹,《北京市中药成方选集》,"防风600g  连翘1．2kg  山豆根  薄荷  川芎各300g  花粉  羌活  当归各600g  赤小豆300g  大青叶1．2kg  黄连600g  栀子(炒) 黄芩各1．2kg  升麻420g  荆芥  玄参各1．2kg 牛蒡子(炒)600g  滑石1．2kg  赤芍  雄黄各
600g  柴胡300g  甘草1．2kg",600g,清热泻火，解肌透表,祛风解表；透疹；,小儿内热发烧，伤风头痛，乍寒乍热，隐疹不出。,上为细粉，过罗，炼蜜为丸，每丸重3g，朱砂为衣。,每次1丸，一日二次，温开水送服。三岁以下小儿酌减。,,y,22.0,,,
明,膏,外,14084.0,神异膏,《寿世保元》卷九,归尾15g  川芎15g  赤芍6g  生地12g  防风15g  羌活15g  白芷15g  玄参15g  黄芪15g  官桂9g  桃仁49个  杏仁49个  马钱子49个  何首乌9g  牛子15g  川山甲12g  蜂房9g  蛇蜕6g  大黄6g  黄柏6g  乱发(男者，如鸡子大)一团  槐、柳皮(长3．3cm)49节 ,15g,活血解毒，消肿止痛,透疹　散结,痈疽发背，诸般毒疮，不论已成未成，或已溃未溃。,上用麻油1．62kg，将药入锅内浸，春五、夏三，秋七、冬十日，用桑柴文武火煎油成黑色，穿山甲浮起黑色为度，滤去滓，再熬至滴水成珠，陆续下黄丹420g，用柳条不住手搅，软硬得所，下乳香、没药各9g，风蝎68，降真香9g，待冷定，下麝香 、末6g，水浸二三日去毒，摊于布或纸上。,贴患处，中毒每日换一次，毒甚每日换二、三次。,,y,23.0,,,
元,膏,外,14257.0,神异四七膏,《仙传外科集验方》,乳香  没药  防风  羌活  白芷  赤芍  当归  宣连  肉桂  皂荚  五倍子  巴豆(去壳)  马钱子  国丹  蓖麻子  无名异  槟榔  水粉  轻粉  枫香  荜茇(一方用乌药)  松香  麝香  黄蜡各等分,等分,消肿散结，祛腐生肌,透疹　散结,一切疰疮、恶疮、毒疮，久不愈者,上除乳、没、麝、轻、粉、丹另研外，先用清油煎诸药令焦，方下枫香、松香、黄蜡、蜡膏，又熬令溶，用绢滤去前药，却下国丹、水粉再熬令紫色，然后下乳、没、麝、轻末，用桃、柳、槐枝不停手搅匀，滴水不散为度，将瓦器收贴，出火毒方用。,贴患处,,n,23.0,,,
元,煮散,内,12873.0,复煎散,《仙传外科集验方》,黄柏  黄芩  黄连  知母  生地黄各3g(酒洗)  防己  山栀  羌活  黄芪  麦冬  甘草(炙)  独活各1．5g  人参1．5g  当归尾6g  陈皮  防风梢  甘草梢(生)  苏木  当归身  五味子 猪苓  藁本  连翘  桔梗各3g,3g,清热解毒，疏风活血。,透疹　散结,痈疽发背,上为粗散。每次12g，用水300ml，煎至210m1，去滓。,随证上下，食前后服,,y,24.0,,,
明,汤,外,13593.0,洗方拔毒汤,《证治准绳·疡医》卷三,防风  荆芥  羌活  独活  细辛  藁本  川芎  白芷  大黄  苦参  当归  赤芍药  威灵仙  玄参  何首乌  黄柏  甘草  蜂房  甘松　藿香  苍术  石菖蒲  零陵香  枸杞子,wbz,祛风活血，拔毒消肿,透疹　散结,瘰疬及诸疮肿,加葱白、川椒，水煎，去滓,乘热洗患处，又用棉布二块煮热蒸熨。,,n,24.0,,,
宋,丸,内,16952.0,接骨丹,《鸡峰普济方》卷二十五,麒麟竭  没药  骨碎补各30g  自然铜120g  海桐皮  狼毒  沙苑蒺藜  川附子  新罗禹白附  天南星  何首乌  淫羊藿  川芎  羌活 川乌头各30g  虎头骨120g  地龙  牛膝  天麻  草乌头  乳香  防风各30g  青盐  赤小豆各120g,30g,助筋骨，利气血，强手足。,胜湿止痛；止痒；　虚,骨节疼痛，起止不得；肾脏风毒下注，疮癣痒痛不可忍者；口面不正，脚膝无力：水脏久冷；妇人血风瘦弱。,上为细末，酒煮面糊为丸，如梧桐子大。,每次15丸，用茶、酒送服，空心、临卧各一次。,,y,24.0,,,
清,酒,内,17378.0,清气饮,《疡医大全》卷二十八,麻黄(去节)  紫荆皮  荆芥  海风藤 防风  明天麻  羌活  桑白皮  辛夷  牛蒡子　槟榔各60g  北细辛  桔梗  乳香  没药  升麻各30g  白鲜皮  金银花  牡丹皮  黄柏  生地  苦参各120g  大枫肉(去油)  白芷各90g,60g,疏风散邪，清热凉血,透疹；,紫云风,用火酒5kg，浸三日,每次饮酒100m1。不可大醉，终日勿绝酒气。服酒前，须先用洗浴药方煎汤洗浴。,,y,24.0,,,
现代,膏,外,18640.0,黑色疽疮膏,《赵炳南临床经验集》,白芷9g  当归15g  玄参15g  黄芪15g  防风15g  甘草9g  生地15g  蛇蜕6g  血余9g  蜂房15g  穿山甲9g  杏仁15g　樟丹9g  乳香15g  轻粉9g  红粉6g　冰片6g  米珠3g  麝香3g  没药15g  血竭6g　儿茶15g  龙骨9g,15g,回阳生肌，化腐提毒,透疹　散结,慢性溃疡，结核性溃疡,将群药放在香油500ml内浸泡约一周后，置文火煎熬滚开，至群药炸成焦黄色，过滤去滓，加入松香105g，黄蜡60g，待溶匀后离火，稍冷却后，入药面，搅拌均匀，冷凝即成。,贴敷患处,,y,24.0,,,
宋,膏,外,14062.0,神圣膏,《太平圣惠方》卷六十三,木香30g  雄黄30g(细研)  桂心30g  赤芍药30g  当归30g  人参30g(去芦头)  附子30g(生，去皮、脐)  丁香30g  白芷30g  黄芪30g  没药30g  川芎30g  防风30g(去芦头)  甘草30g  沉香30g  细辛30g  乳香30g  白檀香30g  甘松香30g  蜡60g  松脂30g    垂柳枝60g  柏枝90g  黄丹500g  清麻油1500g,30g,托里解毒，消肿止痛,透疹　散结,发背痈疽，疮肿结硬，痛不可忍。,上锉细，先煎油沸，下甘松、檀香、柳、柏枝，以慢火煎半日，俟色赤黑即滤去滓；下诸药，文火煎，候白芷色黑，滤去滓；下蜡、松脂令消，以绵滤过；拭净铛，下药油，入黄丹，再用火煎，不住手搅，候变黑色，滴安水中成珠，则膏成，以瓷盒盛，用时摊于帛上。,贴患处，每日早、晚换之。,去芦头,y,25.0,,,
明,煮散,内,12872.0,复煎散,《普济方》卷二七五引德生堂方,羌活  独活  防风  藁本  黄芩  黄连(汤洗)  黄柏(酒洗)  知母  生地黄  当归各4．5g  连翘9g  黄芪4．5g  人参  炙甘草  生甘草梢  陈皮  麦冬(去心)  苏木  当归梢  猪苓  山栀子  五味子  防己(jiu浸)  泽泻  桔梗  枳壳各3g,4.5g,清热活血，扶正托毒,透疹　散结,痈疽发背，一切无名诸肿恶疮，赤锨肿痒，或如小豆白色，或如黍粟大，但痒而不疼，或疼而不肿，毒气内攻，渴闷不已，呕哕恶心，憎寒壮热,上为粗散。每次30g，用水300m1，浸二小时，入酒少许，煎至三、五沸，滤去滓。,随病上下服之,,y,26.0,,,
金,丸,内,17039.0,救苦化坚汤,《兰室秘藏》卷下)  又名救苦胜灵丹(原书《济生拔粹》本)消瘰化坚汤(《医林纂要》卷十,"黄芪3g  人参0．9g  炙甘草1．5g　真漏芦  升麻各3g  葛根1．5g  连翘3g  牡丹皮 当归身  生地黄  熟地黄  白芍药各o．9g  肉桂0．6g  柴胡2．4g  牛蒡子0．9g  羌活3g  独活  防风各1．5g  昆布0．6g  京三(煨)0．6g  莪术(煨)0．9g  益智仁0．6g  大麦芽面3g  神曲末(炒黄色)0．6g  黄连(去须)0．9g  黄柏(炒)0．9g
厚朴(姜制)3．6g",1.5g,益气升阳，清热散结,透疹　散结,瘰疬，马刀挟瘿,上为细末，汤浸蒸饼为丸，捻作饼子，晒干，捣如米粒大。,每次9g，白汤送服,,y,27.0,,,[加减)  气不顺，加陈皮，甚者加木香少许；只在阳明之分，去柴胡、鼠粘子；在少阳之分，去独活、漏芦、升麻、葛根，加瞿麦穗o．9g，邪气在上焦，加黄芩(一半酒洗，一半生用)；在中焦，加黄连(一半酒洗，一半生用)；在下焦，加酒制黄柏、知母、防己之类；大便不通，加酒制大黄，血燥而大便燥者，加桃仁、酒制大黄；风涩而大便不行，加煨皂角仁、大黄、秦艽；气燥而大便不行，脉涩，加郁李仁、大黄：寒结而大便不通，加半硫丸，或加附子、干姜。
清·李文炳,膏,外,19651.0,解毒紫金膏,《经验广集》卷四,防风  荆芥  连翘  赤芍  归尾  红花  黄芩  黄柏  僵蚕  蝉蜕  白芷  甘草  大黄 银花  川乌  草乌  独活  苍术  细辛  秦艽  花椒  骨碎补  首乌  蛇床子  马钱子  大枫子  蜈蚣各15g,15g,消痈解毒，散结止痛,透疹；,诸般恶疮，瘰疠，痰核，痈疽发背，杨梅疔毒，肿毒破烂；跌打损伤，筋骨疼痛。,用猪油、桐油各250g，将前药浸油内，用文武火煎至药枯黑，去渣再煎，加黄丹300g滴水成珠为度，待温下乳香、没药末各15g，瓷器收贮。,贴患处,,y,27.0,,,
唐,膏,外,12649.0,面脂,《备急千金要方》卷六,丁香  零陵香  桃仁  土瓜根  白蔹  防风  沉香  辛荑  栀子花  当归  麝香  藁本  商陆  川芎各90g  萎蕤(一本作白及)  藿香　白芷  甘松香各75g  菟丝子90g  白僵蚕  木兰皮各75g  蜀水花  青木香各60g  冬瓜仁120g　茯苓90g  鹅脂  羊肾脂各900g  羊髓600g  生猪脂1．5kg,90g,润肤，增白,止痒美白,面上皴黑,上哎咀，先以美酒3L，挪猪胰6具，取汁渍药一宿，于猪脂中极微火煎之，三上三下，候白芷色黄，绞去滓，入麝香末，以白木篦搅之，至凝乃止。,涂面,,y,29.0,,,
